filename,threshold,IOU,AP
Bombus_magnus_39079115_2,0.25,39.12,59.26
Bombus_lapidarius_20671231_1,0.25,72.87,72.44
Andrena_flavipes_41163118_1,0.25,27.04,50.86
Osmia_bicolor_75321538_1,0.25,76.98,78.15
Bombus_hypnorum_24576528_1,0.25,1.3,27.78
Osmia_cornuta_38436809_1,0.25,80.0,80.85
Andrena_vaga_1388570_1,0.25,76.31,75.85
Bombus_sylvarum_83366949_1,0.25,29.24,47.11
Halictus_scabiosae_25515682_4,0.25,65.73,65.51
Bombus_pratorum_22805213_1,0.25,0.34,10.09
Dasypoda_hirtipes_58885156_3,0.25,19.02,18.99
Halictus_scabiosae_34952476_3,0.25,73.48,75.18
Andrena_cineraria_26105053_1,0.25,65.98,67.28
Bombus_terrestris_103795230_1,0.25,7.32,7.31
Andrena_fulva_21595621_1,0.25,80.58,80.63
Bombus_hypnorum_12977923_2,0.25,0.72,23.13
Bombus_pascuorum_72256802_4,0.25,0.0,19.64
Bombus_hortorum_13704449_1,0.25,48.58,57.37
Bombus_lapidarius_11862211_1,0.25,71.62,75.23
Bombus_hortorum_21561462_1,0.25,77.64,81.9
Xylocopa_violacea_51089272_1,0.25,75.69,76.0
Dasypoda_hirtipes_52024003_2,0.25,79.66,79.45
Bombus_cryptarum_47659644_3,0.25,72.13,71.37
Andrena_bicolor_44969462_3,0.25,40.23,62.18
Bombus_hypnorum_24985879_1,0.25,33.88,35.64
Andrena_vaga_58631661_1,0.25,81.37,83.18
Andrena_haemorrhoa_24504960_1,0.25,69.49,70.53
Bombus_magnus_39079115_3,0.25,0.0,33.03
Andrena_fulva_41617060_1,0.25,71.39,71.34
Sphecodes_albilabris_64193431_1,0.25,74.47,74.74
Bombus_cryptarum_41698591_1,0.25,70.2,71.91
Andrena_fulva_24609371_8,0.25,0.77,8.28
Andrena_flavipes_41352869_1,0.25,72.8,76.31
Dasypoda_hirtipes_52735331_1,0.25,65.02,72.49
Bombus_sylvarum_37675101_1,0.25,25.39,55.83
Bombus_lapidarius_21321179_1,0.25,63.36,66.08
Xylocopa_violacea_46206341_1,0.25,80.23,81.6
Bombus_cryptarum_78460011_1,0.25,83.35,86.14
Osmia_bicolor_72350654_1,0.25,58.29,59.51
Bombus_terrestris_74043828_2,0.25,84.45,85.71
Bombus_terrestris_99521073_3,0.25,0.0,20.66
Andrena_cineraria_26513851_1,0.25,56.94,63.15
Andrena_cineraria_26685621_1,0.25,0.02,14.74
Bombus_lucorum_28318177_1,0.25,66.11,64.11
Bombus_terrestris_60497898_1,0.25,72.67,74.96
Osmia_cornuta_32297539_1,0.25,0.0,5.79
Osmia_bicolor_74939891_1,0.25,0.98,4.98
Bombus_pascuorum_70929264_1,0.25,61.21,59.59
Osmia_bicolor_64685876_1,0.25,45.63,50.38
Andrena_cineraria_21955817_1,0.25,76.76,77.05
Bombus_cryptarum_78988844_3,0.25,39.36,35.16
Osmia_bicolor_41683713_1,0.25,69.06,69.81
Andrena_fulva_12361560_1,0.25,0.0,5.5
Andrena_fulva_41818494_1,0.25,71.81,72.46
Bombus_lucorum_27507339_2,0.25,40.82,57.88
Sphecodes_albilabris_70109535_1,0.25,49.21,48.93
Bombus_cryptarum_46815891_4,0.25,79.86,84.15
Bombus_pascuorum_72268323_1,0.25,72.71,79.27
Sphecodes_albilabris_72911566_1,0.25,71.33,71.08
Andrena_flavipes_41163118_2,0.25,60.5,62.15
Osmia_bicolor_64280818_1,0.25,15.69,16.94
Andrena_flavipes_10588940_1,0.25,74.87,74.86
Bombus_lucorum_25622353_1,0.25,29.69,43.2
Andrena_fulva_25334479_3,0.25,81.7,81.73
Bombus_pascuorum_70941355_2,0.25,30.35,30.35
Anthophora_plumipes_21256341_1,0.25,69.16,73.83
Bombus_hypnorum_24931873_3,0.25,50.29,50.63
Bombus_sylvarum_65340263_2,0.25,80.8,83.15
Andrena_cineraria_22695589_1,0.25,73.87,73.39
Sphecodes_albilabris_91835021_1,0.25,14.43,18.26
Dasypoda_hirtipes_45952052_1,0.25,78.81,79.25
Bombus_pratorum_26758586_1,0.25,77.81,77.37
Sphecodes_albilabris_3973294_1,0.25,45.24,46.12
Bombus_pascuorum_72339385_2,0.25,36.57,39.8
Anthidium_manicatum_1307808_1,0.25,0.0,38.34
Andrena_flavipes_42347630_4,0.25,51.11,49.8
Bombus_hortorum_44246574_1,0.25,69.91,70.58
Andrena_fulva_20802109_1,0.25,83.22,83.7
Sphecodes_albilabris_91120069_1,0.25,0.0,19.37
Bombus_terrestris_74078943_2,0.25,82.29,82.23
Bombus_pratorum_41296088_1,0.25,84.43,84.47
Bombus_lapidarius_21352151_1,0.25,79.66,79.5
Bombus_terrestris_71501078_5,0.25,83.33,83.39
Andrena_vaga_5819305_7,0.25,70.65,70.34
Bombus_sylvarum_37675104_2,0.25,81.82,81.97
Bombus_lucorum_26758784_1,0.25,82.29,82.62
Dasypoda_hirtipes_31538737_1,0.25,22.56,22.6
Bombus_magnus_45413919_2,0.25,0.0,1.74
Andrena_haemorrhoa_19902478_1,0.25,57.23,64.43
Dasypoda_hirtipes_14133120_2,0.25,33.22,34.38
Osmia_cornuta_557630_3,0.25,0.0,13.31
Osmia_bicornis_25948103_1,0.25,0.0,21.2
Bombus_lucorum_28600638_1,0.25,50.51,48.31
Andrena_fulva_24609371_4,0.25,0.0,5.45
Bombus_hortorum_14267038_1,0.25,60.69,58.27
Osmia_cornuta_21387335_1,0.25,7.09,9.25
Andrena_vaga_42150989_4,0.25,70.14,68.9
Bombus_hortorum_46398111_1,0.25,82.5,83.53
Bombus_cryptarum_76326107_2,0.25,65.6,65.07
Bombus_pratorum_42408550_1,0.25,0.0,21.4
Andrena_cineraria_25945586_1,0.25,64.51,68.03
Bombus_cryptarum_48407391_1,0.25,79.23,79.99
Bombus_pascuorum_68869085_1,0.25,74.07,79.74
Bombus_terrestris_70134534_1,0.25,78.97,80.78
Bombus_cryptarum_76250784_1,0.25,66.82,65.65
Andrena_haemorrhoa_24216792_1,0.25,83.23,84.27
Andrena_vaga_60931621_1,0.25,0.0,7.83
Sphecodes_albilabris_2910604_5,0.25,77.84,77.68
Bombus_hypnorum_26188914_1,0.25,67.27,70.15
Bombus_terrestris_55479040_4,0.25,65.67,66.72
Bombus_lucorum_26440505_1,0.25,51.11,50.58
Anthidium_manicatum_1104741_1,0.25,67.79,69.58
Osmia_bicornis_26068224_1,0.25,34.57,45.33
Bombus_hortorum_18018378_1,0.25,67.11,65.74
Andrena_bicolor_70513296_1,0.25,78.85,79.02
Bombus_terrestris_65128639_1,0.25,0.0,6.26
Sphecodes_albilabris_90861814_1,0.25,62.55,60.57
Sphecodes_albilabris_91198181_1,0.25,71.89,71.18
Andrena_flavipes_41679666_1,0.25,35.86,35.39
Bombus_magnus_39079115_1,0.25,6.48,39.37
Bombus_lucorum_28113036_1,0.25,42.46,49.81
Andrena_flavipes_6162634_1,0.25,73.59,73.92
Halictus_scabiosae_25515682_1,0.25,67.76,67.57
Andrena_vaga_37306991_3,0.25,87.78,88.38
Andrena_flavipes_45372205_1,0.25,76.37,75.84
Andrena_flavipes_27154685_1,0.25,70.28,71.55
Osmia_cornuta_1361305_1,0.25,30.91,40.42
Andrena_haemorrhoa_9643707_1,0.25,70.62,70.12
Bombus_pratorum_21782729_3,0.25,81.41,81.3
Bombus_lucorum_14054307_1,0.25,53.25,58.2
Andrena_haemorrhoa_2991977_1,0.25,43.04,55.56
Bombus_pascuorum_70948738_1,0.25,0.0,15.16
Bombus_lucorum_27773349_1,0.25,81.96,84.16
Bombus_hortorum_19170168_1,0.25,25.14,36.41
Andrena_haemorrhoa_9643146_1,0.25,81.52,83.73
Andrena_vaga_35333363_3,0.25,62.24,72.48
Andrena_fulva_21005375_1,0.25,62.09,63.1
Sphecodes_albilabris_63338779_1,0.25,74.55,74.7
Osmia_cornuta_19906005_1,0.25,0.0,15.95
Bombus_hortorum_46358885_2,0.25,46.18,53.65
Dasypoda_hirtipes_52138066_1,0.25,67.03,65.76
Anthophora_plumipes_10726165_1,0.25,66.04,66.13
Halictus_scabiosae_29429207_1,0.25,67.24,66.54
Andrena_haemorrhoa_12510924_1,0.25,71.76,71.26
Osmia_bicornis_21870398_1,0.25,76.25,78.08
Anthidium_manicatum_11549080_1,0.25,74.78,74.1
Bombus_terrestris_80764295_1,0.25,51.21,50.88
Andrena_flavipes_40832925_4,0.25,51.65,50.76
Andrena_bicolor_71937223_1,0.25,76.11,76.62
Bombus_lapidarius_25721016_1,0.25,61.58,60.79
Xylocopa_violacea_50532223_1,0.25,79.02,78.54
Osmia_bicornis_25868817_1,0.25,34.73,44.33
Andrena_bicolor_72038338_1,0.25,62.76,61.3
Andrena_fulva_41693281_1,0.25,73.51,72.74
Sphecodes_albilabris_67712830_1,0.25,0.29,25.58
Xylocopa_violacea_46154360_1,0.25,66.1,64.74
Andrena_haemorrhoa_12277590_1,0.25,70.5,77.78
Bombus_pascuorum_68871103_4,0.25,78.51,78.17
Andrena_bicolor_71705678_2,0.25,72.69,75.26
Osmia_cornuta_21049270_1,0.25,26.06,25.96
Bombus_hortorum_13893322_2,0.25,69.88,68.29
Bombus_cryptarum_79887126_2,0.25,72.9,73.39
Osmia_cornuta_40086158_1,0.25,0.0,10.26
Bombus_pascuorum_70829784_4,0.25,0.0,35.6
Bombus_pratorum_41559252_4,0.25,63.79,68.52
Anthidium_manicatum_6970356_3,0.25,68.57,67.35
Bombus_sylvarum_81211106_2,0.25,83.52,85.07
Anthophora_plumipes_3022507_2,0.25,0.0,14.08
Anthophora_plumipes_22412797_2,0.25,57.89,58.24
Osmia_bicornis_22653557_1,0.25,72.96,72.34
Osmia_bicolor_26049504_1,0.25,67.88,66.94
Andrena_bicolor_70836009_1,0.25,83.28,85.22
Bombus_lucorum_24301194_2,0.25,53.63,53.08
Halictus_scabiosae_28435023_1,0.25,81.48,81.52
Osmia_cornuta_21025210_2,0.25,0.7,31.85
Anthophora_plumipes_5388756_2,0.25,0.0,11.26
Dasypoda_hirtipes_28868578_1,0.25,30.88,30.17
Andrena_vaga_37306991_6,0.25,79.37,79.77
Anthidium_manicatum_15027502_1,0.25,76.63,77.7
Bombus_pascuorum_70941526_2,0.25,0.0,33.3
Bombus_sylvarum_82593993_3,0.25,76.83,76.13
Halictus_scabiosae_30353670_1,0.25,60.9,58.5
Andrena_flavipes_5795371_3,0.25,78.17,83.13
Bombus_pratorum_41451607_1,0.25,10.56,10.56
Andrena_fulva_21101578_1,0.25,70.94,72.69
Bombus_sylvarum_82818807_4,0.25,0.0,8.29
Andrena_cineraria_40871954_2,0.25,73.69,78.33
Andrena_haemorrhoa_608715_5,0.25,77.89,77.41
Bombus_pascuorum_70679427_1,0.25,82.4,84.6
Anthophora_plumipes_21775963_1,0.25,72.65,74.01
Anthidium_manicatum_1945473_1,0.25,77.7,79.45
Bombus_pascuorum_72171062_1,0.25,58.07,59.92
Anthidium_manicatum_1304981_2,0.25,83.06,84.71
Bombus_hypnorum_26238749_1,0.25,81.21,83.81
Bombus_lapidarius_12834390_1,0.25,85.38,87.46
Osmia_bicornis_26008683_2,0.25,71.06,69.5
Andrena_fulva_16591072_1,0.25,0.0,10.42
Bombus_terrestris_89339556_1,0.25,73.17,76.18
Andrena_cineraria_22035971_5,0.25,83.25,86.51
Anthidium_manicatum_12884662_2,0.25,81.47,82.41
Andrena_cineraria_19902477_1,0.25,73.81,74.57
Halictus_scabiosae_27562307_1,0.25,15.24,15.24
Osmia_cornuta_1281136_1,0.25,40.29,38.38
Halictus_scabiosae_30643619_1,0.25,74.53,74.96
Bombus_cryptarum_76326107_1,0.25,65.94,64.05
Sphecodes_albilabris_90548728_1,0.25,53.4,54.78
Andrena_haemorrhoa_23621511_1,0.25,74.02,74.36
Bombus_hypnorum_13810150_1,0.25,35.29,28.07
Andrena_cineraria_39926319_1,0.25,74.7,73.83
Anthophora_plumipes_20508136_2,0.25,67.35,66.03
Osmia_bicornis_26790225_2,0.25,69.72,68.86
Bombus_cryptarum_47213984_1,0.25,72.7,73.02
Bombus_hortorum_45581548_2,0.25,71.17,70.48
Andrena_fulva_24599687_1,0.25,77.21,79.34
Andrena_fulva_24372320_1,0.25,67.31,66.1
Bombus_pratorum_26922091_1,0.25,71.83,71.12
Halictus_scabiosae_25696041_1,0.25,80.85,82.04
Xylocopa_violacea_52779990_1,0.25,64.18,63.81
Anthophora_plumipes_11795456_2,0.25,68.75,69.5
Bombus_lapidarius_21671909_1,0.25,0.0,19.14
Bombus_lapidarius_11314802_1,0.25,67.0,65.11
Andrena_haemorrhoa_22698467_1,0.25,77.48,80.61
Dasypoda_hirtipes_14252544_2,0.25,66.13,73.55
Bombus_pascuorum_70875661_2,0.25,0.0,3.12
Bombus_pratorum_20418017_1,0.25,59.91,58.77
Andrena_vaga_22777403_4,0.25,77.49,82.56
Dasypoda_hirtipes_29721943_1,0.25,82.47,84.1
Anthophora_plumipes_54213_2,0.25,71.15,72.13
Dasypoda_hirtipes_49001728_1,0.25,36.8,36.24
Bombus_sylvarum_82007257_2,0.25,81.86,86.02
Bombus_lucorum_28496644_1,0.25,73.0,76.36
Dasypoda_hirtipes_58496989_7,0.25,81.91,83.79
Andrena_haemorrhoa_23477102_1,0.25,70.87,70.18
Xylocopa_violacea_46795520_1,0.25,78.53,79.37
Osmia_bicornis_22624419_3,0.25,82.57,83.41
Andrena_vaga_5818745_1,0.25,74.73,75.34
Bombus_pascuorum_68871899_1,0.25,0.0,16.66
Osmia_bicolor_69371662_1,0.25,67.88,66.94
Bombus_hypnorum_13289013_1,0.25,20.9,20.14
Bombus_hortorum_44762812_7,0.25,0.0,2.2
Anthophora_plumipes_11218942_1,0.25,50.63,49.25
Osmia_bicornis_22324226_1,0.25,0.0,3.88
Andrena_cineraria_25017166_1,0.25,79.71,79.54
Osmia_cornuta_37551380_1,0.25,45.67,46.87
Bombus_magnus_103805267_1,0.25,66.74,68.65
Bombus_lucorum_14174051_1,0.25,80.85,83.63
Andrena_flavipes_11582465_2,0.25,76.52,76.97
Andrena_bicolor_79129088_1,0.25,76.56,80.5
Osmia_bicornis_22508346_1,0.25,81.61,82.24
Bombus_lapidarius_25473026_2,0.25,69.01,72.75
Andrena_flavipes_49010486_1,0.25,61.08,66.6
Anthidium_manicatum_7135090_1,0.25,77.23,81.24
Osmia_bicornis_25898951_1,0.25,65.52,64.6
Bombus_terrestris_73955526_3,0.25,76.29,80.58
Osmia_cornuta_16925489_1,0.25,0.0,19.07
Andrena_cineraria_22511030_1,0.25,68.7,74.72
Andrena_vaga_43421212_1,0.25,74.8,75.56
Osmia_cornuta_21257717_1,0.25,0.0,24.44
Bombus_hortorum_46868324_2,0.25,79.34,79.96
Osmia_bicornis_26740351_1,0.25,75.95,76.17
Bombus_pratorum_26982465_2,0.25,9.52,18.77
Andrena_vaga_2973508_1,0.25,76.2,79.97
Anthidium_manicatum_7119328_1,0.25,82.26,84.44
Halictus_scabiosae_28351682_1,0.25,76.93,76.8
Anthophora_plumipes_3073748_3,0.25,47.58,46.08
Bombus_lucorum_19119185_1,0.25,83.0,84.04
Bombus_pascuorum_68451976_1,0.25,4.67,17.26
Andrena_vaga_42477858_1,0.25,69.76,69.83
Osmia_bicolor_67457174_1,0.25,66.94,71.64
Osmia_bicolor_10142201_2,0.25,72.37,71.5
Anthophora_plumipes_21962130_2,0.25,77.08,83.68
Andrena_flavipes_41988017_3,0.25,18.7,18.39
Anthidium_manicatum_13181104_3,0.25,83.7,84.95
Andrena_vaga_18727660_2,0.25,75.04,75.33
Osmia_bicolor_42379160_1,0.25,0.0,13.63
Bombus_pascuorum_68871579_1,0.25,75.85,77.23
Dasypoda_hirtipes_28510639_1,0.25,70.02,69.4
Bombus_hypnorum_14006535_3,0.25,59.93,61.34
Bombus_hypnorum_24935578_1,0.25,74.65,74.56
Xylocopa_violacea_45952352_1,0.25,78.15,77.86
Bombus_cryptarum_45028082_1,0.25,78.11,77.59
Bombus_cryptarum_79105964_1,0.25,27.7,29.22
Bombus_lucorum_28170617_1,0.25,49.09,55.39
Andrena_haemorrhoa_5464071_2,0.25,73.28,73.72
Halictus_scabiosae_32545144_3,0.25,84.06,84.88
Bombus_terrestris_100994993_8,0.25,64.41,64.8
Bombus_cryptarum_49676994_1,0.25,65.51,65.32
Osmia_bicolor_75069621_1,0.25,19.93,19.93
Sphecodes_albilabris_65329867_1,0.25,61.14,64.18
Sphecodes_albilabris_69472382_1,0.25,79.62,79.76
Osmia_cornuta_2628045_1,0.25,41.17,46.34
Halictus_scabiosae_29962716_1,0.25,61.52,61.61
Bombus_sylvarum_80478346_1,0.25,73.89,74.33
Bombus_pascuorum_72382147_1,0.25,41.61,36.48
Bombus_lapidarius_25510863_1,0.25,6.98,15.88
Bombus_hortorum_46057012_1,0.25,56.01,62.98
Bombus_lapidarius_20753117_1,0.25,73.72,74.28
Xylocopa_violacea_46283020_1,0.25,67.89,67.43
Bombus_cryptarum_80254286_1,0.25,81.92,81.83
Andrena_vaga_5374664_2,0.25,73.41,72.44
Bombus_pratorum_41608694_1,0.25,72.14,71.85
Bombus_terrestris_92434009_1,0.25,71.42,70.93
Andrena_vaga_21089241_1,0.25,70.37,70.03
Andrena_flavipes_41539403_2,0.25,75.26,83.73
Bombus_pratorum_21313988_1,0.25,53.2,60.07
Bombus_hortorum_21022147_1,0.25,68.76,68.14
Andrena_fulva_21384034_1,0.25,85.64,86.13
Andrena_haemorrhoa_61765_1,0.25,61.9,60.19
Bombus_cryptarum_48743165_1,0.25,81.38,82.89
Andrena_fulva_24688152_1,0.25,70.84,72.45
Dasypoda_hirtipes_56857444_1,0.25,32.73,31.01
Andrena_bicolor_97033019_2,0.25,66.11,64.8
Anthidium_manicatum_14902663_3,0.25,68.71,69.74
Anthidium_manicatum_13096001_3,0.25,66.21,66.92
Bombus_terrestris_57534468_2,0.25,81.29,84.34
Xylocopa_violacea_45406832_1,0.25,70.95,69.98
Bombus_hortorum_17527115_1,0.25,62.31,61.97
Bombus_pascuorum_68508958_1,0.25,0.0,15.28
Xylocopa_violacea_46816983_1,0.25,71.22,73.19
Andrena_fulva_24772230_1,0.25,71.13,74.34
Bombus_sylvarum_81675348_1,0.25,16.48,29.6
Dasypoda_hirtipes_13198508_1,0.25,63.01,62.88
Dasypoda_hirtipes_58175075_4,0.25,40.3,39.55
Bombus_terrestris_96626082_7,0.25,77.7,77.26
Andrena_fulva_16957084_1,0.25,68.24,67.19
Bombus_pascuorum_72288448_2,0.25,0.0,5.24
Dasypoda_hirtipes_28661860_2,0.25,13.85,26.63
Bombus_hypnorum_13333567_1,0.25,77.39,78.32
Andrena_flavipes_39887580_1,0.25,75.89,77.8
Andrena_cineraria_23012503_1,0.25,15.25,15.18
Andrena_bicolor_21421764_3,0.25,78.56,86.38
Osmia_cornuta_20751065_2,0.25,76.81,78.82
Bombus_sylvarum_58635653_1,0.25,81.06,82.58
Bombus_lucorum_26390060_3,0.25,81.84,82.24
Andrena_bicolor_84691158_2,0.25,49.14,52.48
Osmia_cornuta_33981412_1,0.25,67.49,67.53
Osmia_cornuta_40126348_1,0.25,66.15,68.96
Bombus_hypnorum_26240005_1,0.25,78.11,79.51
Bombus_pratorum_45317175_1,0.25,76.97,76.06
Andrena_cineraria_28880021_1,0.25,70.11,70.32
Bombus_cryptarum_77535576_2,0.25,14.23,14.21
Bombus_sylvarum_81920012_1,0.25,28.42,53.38
Andrena_vaga_42454175_1,0.25,63.23,61.61
Dasypoda_hirtipes_57995775_2,0.25,51.14,66.66
Bombus_hypnorum_24746085_2,0.25,0.0,9.35
Andrena_bicolor_44969462_1,0.25,35.79,53.08
Bombus_pascuorum_68871103_1,0.25,74.63,73.87
Bombus_cryptarum_45988910_1,0.25,82.01,82.91
Dasypoda_hirtipes_49552424_2,0.25,28.5,27.56
Andrena_bicolor_44969462_9,0.25,65.34,77.75
Bombus_pratorum_22708182_1,0.25,47.2,44.81
Anthidium_manicatum_12404004_3,0.25,78.21,79.55
Osmia_cornuta_11201351_1,0.25,29.47,42.0
Anthidium_manicatum_1304981_1,0.25,84.5,86.78
Osmia_bicolor_38178957_6,0.25,79.93,80.35
Andrena_haemorrhoa_5553657_1,0.25,79.02,79.07
Bombus_hortorum_45781462_1,0.25,73.81,73.15
Anthidium_manicatum_857127_1,0.25,77.43,77.96
Andrena_fulva_24609371_1,0.25,48.81,54.34
Anthophora_plumipes_5374660_1,0.25,43.98,41.81
Bombus_hypnorum_24581894_1,0.25,17.32,27.77
Andrena_vaga_62048291_1,0.25,45.08,44.1
Osmia_bicornis_22602823_1,0.25,66.52,64.38
Bombus_lucorum_28072389_1,0.25,75.55,75.45
Bombus_hortorum_6702500_1,0.25,74.98,73.87
Sphecodes_albilabris_90357348_1,0.25,39.59,34.76
Andrena_cineraria_26065975_1,0.25,73.81,75.87
Bombus_sylvarum_60553957_1,0.25,68.12,66.99
Sphecodes_albilabris_69609449_1,0.25,71.72,74.67
Anthidium_manicatum_6804945_1,0.25,77.0,82.19
Andrena_fulva_24659618_4,0.25,21.87,21.58
Osmia_bicolor_42795747_1,0.25,58.58,61.11
Andrena_haemorrhoa_18445954_1,0.25,71.94,71.37
Andrena_haemorrhoa_22954837_1,0.25,73.07,78.58
Bombus_lucorum_24301194_1,0.25,71.9,72.66
Andrena_vaga_10231437_3,0.25,78.73,80.81
Bombus_pratorum_42398547_1,0.25,45.71,45.27
Bombus_hypnorum_14006535_2,0.25,73.95,73.79
Xylocopa_violacea_53072790_1,0.25,77.6,77.02
Bombus_lucorum_9419833_1,0.25,78.56,78.8
Dasypoda_hirtipes_29135525_2,0.25,48.57,46.41
Andrena_bicolor_39748872_6,0.25,84.84,87.05
Halictus_scabiosae_30086116_1,0.25,77.18,78.57
Sphecodes_albilabris_22291515_1,0.25,74.89,74.07
Xylocopa_violacea_45461022_1,0.25,67.98,69.21
Bombus_lapidarius_9991932_1,0.25,33.13,30.89
Bombus_hortorum_18371744_1,0.25,0.0,10.68
Andrena_cineraria_24688135_1,0.25,64.12,63.6
Bombus_terrestris_50780653_1,0.25,78.51,78.64
Bombus_sylvarum_79943600_1,0.25,80.79,83.57
Andrena_haemorrhoa_22149444_1,0.25,27.7,41.35
Osmia_bicornis_21203276_2,0.25,75.54,74.57
Sphecodes_albilabris_73646900_2,0.25,74.09,74.41
Bombus_hortorum_8403530_2,0.25,35.12,40.69
Bombus_sylvarum_78120926_1,0.25,1.56,6.51
Bombus_pascuorum_72272761_1,0.25,62.23,65.52
Andrena_flavipes_41517541_2,0.25,81.87,81.96
Andrena_flavipes_40743063_1,0.25,68.23,70.62
Andrena_flavipes_41645266_1,0.25,79.73,83.76
Bombus_lapidarius_20726667_1,0.25,73.86,73.07
Dasypoda_hirtipes_45600881_1,0.25,74.42,74.66
Bombus_pratorum_27567595_1,0.25,62.34,64.31
Anthophora_plumipes_9402304_1,0.25,21.36,31.68
Bombus_pascuorum_70675892_2,0.25,15.82,26.76
Andrena_fulva_41690279_1,0.25,79.54,83.76
Andrena_vaga_22464711_1,0.25,78.4,78.67
Bombus_pratorum_27076813_1,0.25,30.88,46.69
Xylocopa_violacea_52292694_2,0.25,84.73,85.39
Bombus_hypnorum_26355278_1,0.25,73.06,76.99
Andrena_haemorrhoa_22510325_1,0.25,66.05,69.05
Andrena_fulva_24953801_1,0.25,19.23,19.13
Andrena_cineraria_41305528_1,0.25,74.71,76.3
Bombus_sylvarum_82068850_1,0.25,77.07,78.42
Halictus_scabiosae_29927466_1,0.25,74.06,73.77
Halictus_scabiosae_30796477_2,0.25,81.79,84.17
Anthophora_plumipes_5525688_1,0.25,72.77,72.31
Bombus_cryptarum_83092852_1,0.25,73.29,73.07
Bombus_lapidarius_25256637_1,0.25,0.0,4.19
Andrena_flavipes_45074705_1,0.25,82.6,83.42
Halictus_scabiosae_33086382_1,0.25,33.47,39.51
Andrena_haemorrhoa_9257626_1,0.25,77.02,77.08
Osmia_cornuta_557630_4,0.25,0.0,4.81
Anthophora_plumipes_12191275_1,0.25,46.82,53.04
Andrena_flavipes_5795371_1,0.25,75.06,75.04
Sphecodes_albilabris_69270813_1,0.25,67.68,66.18
Osmia_bicolor_42329601_1,0.25,13.48,13.48
Bombus_pratorum_26971945_1,0.25,62.21,71.57
Osmia_bicornis_26401872_1,0.25,71.92,77.43
Bombus_pascuorum_70829784_1,0.25,15.27,34.54
Anthophora_plumipes_21870754_1,0.25,5.45,28.42
Halictus_scabiosae_36269381_1,0.25,23.01,22.36
Sphecodes_albilabris_21297069_1,0.25,72.03,73.58
Andrena_cineraria_25076335_1,0.25,6.72,19.44
Osmia_bicolor_66131327_1,0.25,71.72,70.21
Andrena_bicolor_42078638_1,0.25,58.84,61.36
Bombus_lapidarius_11415085_1,0.25,75.7,77.08
Osmia_bicolor_27561083_1,0.25,11.61,25.08
Bombus_pratorum_45359905_1,0.25,35.61,46.59
Osmia_cornuta_40122155_1,0.25,0.0,4.72
Andrena_cineraria_25233849_2,0.25,64.15,64.91
Dasypoda_hirtipes_52498715_1,0.25,41.35,41.25
Osmia_bicornis_25898050_2,0.25,40.98,55.41
Anthophora_plumipes_53267_2,0.25,73.84,72.87
Anthophora_plumipes_19552427_2,0.25,71.55,69.93
Bombus_cryptarum_78899618_1,0.25,80.38,80.99
Andrena_flavipes_22781308_1,0.25,45.32,49.15
Bombus_sylvarum_36920709_1,0.25,75.33,81.97
Anthophora_plumipes_12045004_1,0.25,72.41,71.81
Andrena_bicolor_66007245_1,0.25,0.0,13.44
Andrena_vaga_40177902_2,0.25,64.33,63.98
Dasypoda_hirtipes_50866693_1,0.25,83.84,84.06
Osmia_bicolor_38799279_2,0.25,22.45,42.5
Osmia_bicornis_26708422_1,0.25,60.07,61.53
Sphecodes_albilabris_14836047_3,0.25,82.61,82.83
Bombus_cryptarum_80153097_3,0.25,76.41,75.3
Xylocopa_violacea_45468782_1,0.25,84.6,84.79
Bombus_pratorum_21447212_1,0.25,47.41,43.35
Anthidium_manicatum_15139706_1,0.25,68.52,68.36
Bombus_hypnorum_25075981_2,0.25,69.67,72.18
Osmia_cornuta_27984092_1,0.25,0.0,25.66
Bombus_hypnorum_24610615_1,0.25,51.58,53.11
Osmia_cornuta_21385026_2,0.25,64.39,62.93
Bombus_hortorum_46868324_1,0.25,78.52,80.14
Bombus_hortorum_45249504_2,0.25,81.96,81.92
Bombus_lapidarius_21671909_2,0.25,51.96,52.56
Bombus_sylvarum_61128915_1,0.25,48.65,47.94
Andrena_flavipes_41552632_1,0.25,73.51,73.69
Osmia_bicornis_21771563_1,0.25,82.59,83.01
Halictus_scabiosae_31672518_1,0.25,83.44,83.36
Andrena_cineraria_22820892_1,0.25,68.65,73.58
Sphecodes_albilabris_65351521_1,0.25,78.79,81.84
Bombus_lapidarius_25615028_3,0.25,0.0,4.31
Halictus_scabiosae_25164647_1,0.25,34.38,37.52
Bombus_pratorum_21050548_1,0.25,82.5,89.63
Anthidium_manicatum_6982928_1,0.25,79.81,79.64
Andrena_haemorrhoa_5525722_1,0.25,73.16,72.9
Bombus_terrestris_78063362_3,0.25,18.62,57.04
Bombus_hypnorum_13258468_8,0.25,70.98,72.8
Bombus_sylvarum_79899505_2,0.25,32.04,31.5
Andrena_fulva_25496035_1,0.25,72.43,71.66
Bombus_cryptarum_79887126_1,0.25,12.54,24.39
Dasypoda_hirtipes_50524329_3,0.25,79.01,79.04
Xylocopa_violacea_46615802_2,0.25,82.98,82.93
Bombus_lapidarius_9923821_1,0.25,69.51,68.07
Osmia_bicornis_26790225_1,0.25,81.45,81.39
Bombus_hypnorum_26332474_2,0.25,0.0,3.64
Xylocopa_violacea_46132602_4,0.25,46.39,44.14
Bombus_lapidarius_25303957_1,0.25,77.51,78.04
