filename,IOU,AP,threshold
Anthidium_manicatum_1304981_2,77.18,82.76,0.45
Bombus_hypnorum_26238749_1,65.47,73.28,0.45
Bombus_lapidarius_12834390_1,85.27,87.77,0.45
Osmia_bicornis_26008683_2,74.95,73.97,0.45
Andrena_fulva_16591072_1,77.44,77.53,0.45
Bombus_terrestris_89339556_1,75.84,78.96,0.45
Andrena_cineraria_22035971_5,75.83,79.82,0.45
Anthidium_manicatum_12884662_2,84.0,86.61,0.45
Andrena_cineraria_19902477_1,74.4,76.15,0.45
Halictus_scabiosae_27562307_1,2.59,4.69,0.45
Osmia_cornuta_1281136_1,56.63,60.42,0.45
Halictus_scabiosae_30643619_1,74.44,76.41,0.45
Bombus_cryptarum_76326107_1,0.11,0.82,0.45
Sphecodes_albilabris_90548728_1,72.02,71.47,0.45
Andrena_haemorrhoa_23621511_1,77.77,78.57,0.45
Bombus_hypnorum_13810150_1,1.14,1.41,0.45
Andrena_cineraria_39926319_1,79.69,79.25,0.45
Anthophora_plumipes_20508136_2,56.04,53.62,0.45
Osmia_bicornis_26790225_2,74.18,74.9,0.45
Bombus_cryptarum_47213984_1,3.15,9.54,0.45
Bombus_hortorum_45581548_2,79.92,79.53,0.45
Andrena_fulva_24599687_1,83.15,83.67,0.45
Andrena_fulva_24372320_1,46.37,48.45,0.45
Bombus_pratorum_26922091_1,73.81,74.4,0.45
Halictus_scabiosae_25696041_1,83.86,84.94,0.45
Xylocopa_violacea_52779990_1,76.86,79.26,0.45
Anthophora_plumipes_11795456_2,76.08,76.61,0.45
Bombus_lapidarius_21671909_1,83.07,85.39,0.45
Bombus_lapidarius_11314802_1,68.48,66.98,0.45
Andrena_haemorrhoa_22698467_1,81.31,83.22,0.45
Dasypoda_hirtipes_14252544_2,77.03,82.04,0.45
Bombus_pascuorum_70875661_2,77.67,76.83,0.45
Bombus_pratorum_20418017_1,79.52,79.23,0.45
Andrena_vaga_22777403_4,60.69,72.38,0.45
Dasypoda_hirtipes_29721943_1,74.44,77.05,0.45
Anthophora_plumipes_54213_2,78.96,79.28,0.45
Dasypoda_hirtipes_49001728_1,70.2,71.95,0.45
Bombus_sylvarum_82007257_2,83.2,87.77,0.45
Bombus_lucorum_28496644_1,64.99,69.68,0.45
Dasypoda_hirtipes_58496989_7,76.66,81.18,0.45
Andrena_haemorrhoa_23477102_1,75.57,76.6,0.45
Xylocopa_violacea_46795520_1,77.91,79.42,0.45
Osmia_bicornis_22624419_3,77.66,80.29,0.45
Andrena_vaga_5818745_1,68.97,72.32,0.45
Bombus_pascuorum_68871899_1,67.47,70.48,0.45
Osmia_bicolor_69371662_1,75.39,74.37,0.45
Bombus_hypnorum_13289013_1,81.06,81.24,0.45
Bombus_hortorum_44762812_7,0.0,2.2,0.45
Anthophora_plumipes_11218942_1,61.07,59.21,0.45
Osmia_bicornis_22324226_1,64.75,64.85,0.45
Andrena_cineraria_25017166_1,82.4,82.85,0.45
Osmia_cornuta_37551380_1,48.54,49.24,0.45
Bombus_magnus_103805267_1,75.27,75.96,0.45
Bombus_lucorum_14174051_1,77.18,80.72,0.45
Andrena_flavipes_11582465_2,54.57,61.22,0.45
Andrena_bicolor_79129088_1,77.09,81.55,0.45
Osmia_bicornis_22508346_1,85.82,86.98,0.45
Bombus_lapidarius_25473026_2,77.55,80.18,0.45
Andrena_flavipes_49010486_1,72.76,75.74,0.45
Anthidium_manicatum_7135090_1,75.93,83.0,0.45
Osmia_bicornis_25898951_1,70.28,69.31,0.45
Bombus_terrestris_73955526_3,67.12,74.05,0.45
Osmia_cornuta_16925489_1,75.44,79.52,0.45
Andrena_cineraria_22511030_1,59.95,67.64,0.45
Andrena_vaga_43421212_1,59.76,68.17,0.45
Osmia_cornuta_21257717_1,78.28,82.37,0.45
Bombus_hortorum_46868324_2,82.54,83.81,0.45
Osmia_bicornis_26740351_1,80.23,81.98,0.45
Bombus_pratorum_26982465_2,70.92,72.32,0.45
Andrena_vaga_2973508_1,79.78,84.67,0.45
Anthidium_manicatum_7119328_1,80.76,83.62,0.45
Halictus_scabiosae_28351682_1,80.32,80.97,0.45
Anthophora_plumipes_3073748_3,64.09,66.01,0.45
Bombus_lucorum_19119185_1,79.6,83.02,0.45
Bombus_pascuorum_68451976_1,75.75,78.0,0.45
Andrena_vaga_42477858_1,66.75,70.86,0.45
Osmia_bicolor_67457174_1,68.56,73.58,0.45
Osmia_bicolor_10142201_2,78.86,78.66,0.45
Anthophora_plumipes_21962130_2,70.95,80.52,0.45
Andrena_flavipes_41988017_3,65.87,68.49,0.45
Anthidium_manicatum_13181104_3,80.92,83.15,0.45
Andrena_vaga_18727660_2,73.96,75.57,0.45
Osmia_bicolor_42379160_1,55.53,58.55,0.45
Bombus_pascuorum_68871579_1,74.92,77.06,0.45
Dasypoda_hirtipes_28510639_1,49.74,54.56,0.45
Bombus_hypnorum_14006535_3,75.0,75.24,0.45
Bombus_hypnorum_24935578_1,73.86,75.12,0.45
Xylocopa_violacea_45952352_1,73.46,74.76,0.45
Bombus_cryptarum_45028082_1,80.78,80.88,0.45
Bombus_cryptarum_79105964_1,54.86,51.31,0.45
Bombus_lucorum_28170617_1,82.21,83.54,0.45
Andrena_haemorrhoa_5464071_2,72.83,77.28,0.45
Halictus_scabiosae_32545144_3,83.02,87.39,0.45
Bombus_terrestris_100994993_8,49.22,50.79,0.45
Bombus_cryptarum_49676994_1,79.95,81.42,0.45
Osmia_bicolor_75069621_1,85.31,85.89,0.45
Sphecodes_albilabris_65329867_1,64.56,69.35,0.45
Sphecodes_albilabris_69472382_1,75.96,77.48,0.45
Osmia_cornuta_2628045_1,77.86,78.45,0.45
Halictus_scabiosae_29962716_1,69.26,79.15,0.45
Bombus_sylvarum_80478346_1,69.76,72.99,0.45
Bombus_pascuorum_72382147_1,55.39,51.79,0.45
Bombus_lapidarius_25510863_1,66.86,68.72,0.45
Bombus_hortorum_46057012_1,79.39,81.95,0.45
Bombus_lapidarius_20753117_1,61.63,63.55,0.45
Xylocopa_violacea_46283020_1,63.89,62.31,0.45
Bombus_cryptarum_80254286_1,76.02,76.48,0.45
Andrena_vaga_5374664_2,70.59,70.05,0.45
Bombus_pratorum_41608694_1,73.81,73.28,0.45
Bombus_terrestris_92434009_1,63.85,62.86,0.45
Andrena_vaga_21089241_1,75.19,75.32,0.45
Andrena_flavipes_41539403_2,68.11,77.05,0.45
Bombus_pratorum_21313988_1,82.95,84.61,0.45
Bombus_hortorum_21022147_1,67.76,68.89,0.45
Andrena_fulva_21384034_1,84.25,85.39,0.45
Andrena_haemorrhoa_61765_1,76.14,75.51,0.45
Bombus_cryptarum_48743165_1,73.64,79.24,0.45
Andrena_fulva_24688152_1,61.81,67.38,0.45
Dasypoda_hirtipes_56857444_1,67.77,66.59,0.45
Andrena_bicolor_97033019_2,56.81,57.38,0.45
Anthidium_manicatum_14902663_3,46.85,55.48,0.45
Anthidium_manicatum_13096001_3,76.46,77.2,0.45
Bombus_terrestris_57534468_2,76.87,81.46,0.45
Xylocopa_violacea_45406832_1,5.26,5.02,0.45
Bombus_hortorum_17527115_1,77.83,81.01,0.45
Bombus_pascuorum_68508958_1,68.76,72.98,0.45
Xylocopa_violacea_46816983_1,73.52,76.3,0.45
Andrena_fulva_24772230_1,72.99,74.7,0.45
Bombus_sylvarum_81675348_1,70.7,74.93,0.45
Dasypoda_hirtipes_13198508_1,70.79,75.52,0.45
Dasypoda_hirtipes_58175075_4,80.67,81.62,0.45
Bombus_terrestris_96626082_7,80.86,81.03,0.45
Andrena_fulva_16957084_1,76.95,77.69,0.45
Bombus_pascuorum_72288448_2,72.33,71.26,0.45
Dasypoda_hirtipes_28661860_2,82.15,83.78,0.45
Bombus_hypnorum_13333567_1,80.39,81.49,0.45
Andrena_flavipes_39887580_1,67.33,73.37,0.45
Andrena_cineraria_23012503_1,79.32,80.28,0.45
Andrena_bicolor_21421764_3,81.81,88.43,0.45
Osmia_cornuta_20751065_2,83.32,84.23,0.45
Bombus_sylvarum_58635653_1,80.49,85.0,0.45
Bombus_lucorum_26390060_3,82.69,84.12,0.45
Andrena_bicolor_84691158_2,61.78,63.64,0.45
Osmia_cornuta_33981412_1,78.59,78.86,0.45
Osmia_cornuta_40126348_1,65.44,68.82,0.45
Bombus_hypnorum_26240005_1,87.03,87.13,0.45
Bombus_pratorum_45317175_1,82.55,82.1,0.45
Andrena_cineraria_28880021_1,76.03,75.21,0.45
Bombus_cryptarum_77535576_2,1.99,6.0,0.45
Bombus_sylvarum_81920012_1,66.56,78.23,0.45
Andrena_vaga_42454175_1,61.11,61.02,0.45
Dasypoda_hirtipes_57995775_2,80.24,87.16,0.45
Bombus_hypnorum_24746085_2,75.32,76.63,0.45
Andrena_bicolor_44969462_1,77.84,82.92,0.45
Bombus_pascuorum_68871103_1,76.41,76.61,0.45
Bombus_cryptarum_45988910_1,66.69,73.42,0.45
Dasypoda_hirtipes_49552424_2,72.51,74.66,0.45
Andrena_bicolor_44969462_9,72.64,82.5,0.45
Bombus_pratorum_22708182_1,35.05,33.15,0.45
Anthidium_manicatum_12404004_3,81.31,84.09,0.45
Osmia_cornuta_11201351_1,68.26,73.51,0.45
Anthidium_manicatum_1304981_1,85.12,88.65,0.45
Osmia_bicolor_38178957_6,72.8,80.28,0.45
Andrena_haemorrhoa_5553657_1,67.19,70.51,0.45
Bombus_hortorum_45781462_1,67.72,69.2,0.45
Anthidium_manicatum_857127_1,72.65,76.9,0.45
Andrena_fulva_24609371_1,73.64,74.58,0.45
Anthophora_plumipes_5374660_1,80.41,80.13,0.45
Bombus_hypnorum_24581894_1,57.66,62.6,0.45
Andrena_vaga_62048291_1,73.68,76.22,0.45
Osmia_bicornis_22602823_1,62.03,59.26,0.45
Bombus_lucorum_28072389_1,65.59,68.55,0.45
Bombus_hortorum_6702500_1,75.61,74.94,0.45
Sphecodes_albilabris_90357348_1,83.09,83.25,0.45
Andrena_cineraria_26065975_1,76.12,79.33,0.45
Bombus_sylvarum_60553957_1,64.21,64.22,0.45
Sphecodes_albilabris_69609449_1,56.47,65.97,0.45
Anthidium_manicatum_6804945_1,70.27,78.05,0.45
Andrena_fulva_24659618_4,77.5,78.0,0.45
Osmia_bicolor_42795747_1,60.44,64.7,0.45
Andrena_haemorrhoa_18445954_1,77.85,78.63,0.45
Andrena_haemorrhoa_22954837_1,58.13,69.76,0.45
Bombus_lucorum_24301194_1,62.81,69.95,0.45
Andrena_vaga_10231437_3,76.8,81.05,0.45
Bombus_pratorum_42398547_1,69.65,72.4,0.45
Bombus_hypnorum_14006535_2,72.74,73.64,0.45
Xylocopa_violacea_53072790_1,75.38,75.11,0.45
Bombus_lucorum_9419833_1,73.12,74.4,0.45
Dasypoda_hirtipes_29135525_2,62.58,65.32,0.45
Andrena_bicolor_39748872_6,63.17,73.85,0.45
Halictus_scabiosae_30086116_1,64.65,70.55,0.45
Sphecodes_albilabris_22291515_1,80.71,80.31,0.45
Xylocopa_violacea_45461022_1,62.92,66.69,0.45
Bombus_lapidarius_9991932_1,57.05,61.79,0.45
Bombus_hortorum_18371744_1,64.2,66.46,0.45
Andrena_cineraria_24688135_1,67.6,71.31,0.45
Bombus_terrestris_50780653_1,82.23,84.53,0.45
Bombus_sylvarum_79943600_1,75.08,79.1,0.45
Andrena_haemorrhoa_22149444_1,67.73,74.09,0.45
Osmia_bicornis_21203276_2,78.0,77.27,0.45
Sphecodes_albilabris_73646900_2,61.3,59.74,0.45
Bombus_hortorum_8403530_2,68.93,69.88,0.45
Bombus_sylvarum_78120926_1,43.06,39.92,0.45
Bombus_pascuorum_72272761_1,69.23,71.61,0.45
Andrena_flavipes_41517541_2,81.74,83.38,0.45
Andrena_flavipes_40743063_1,49.36,58.4,0.45
Andrena_flavipes_41645266_1,71.43,78.68,0.45
Bombus_lapidarius_20726667_1,69.17,69.8,0.45
Dasypoda_hirtipes_45600881_1,65.25,68.34,0.45
Bombus_pratorum_27567595_1,0.38,8.08,0.45
Anthophora_plumipes_9402304_1,43.01,45.61,0.45
Bombus_pascuorum_70675892_2,68.36,70.48,0.45
Andrena_fulva_41690279_1,70.1,77.55,0.45
Andrena_vaga_22464711_1,71.32,74.22,0.45
Bombus_pratorum_27076813_1,67.2,74.64,0.45
Xylocopa_violacea_52292694_2,79.16,82.56,0.45
Bombus_hypnorum_26355278_1,72.59,75.46,0.45
Andrena_haemorrhoa_22510325_1,69.85,71.65,0.45
Andrena_fulva_24953801_1,5.18,7.83,0.45
Andrena_cineraria_41305528_1,79.99,80.84,0.45
Bombus_sylvarum_82068850_1,67.7,71.37,0.45
Halictus_scabiosae_29927466_1,79.34,80.2,0.45
Halictus_scabiosae_30796477_2,77.3,81.65,0.45
Anthophora_plumipes_5525688_1,76.2,75.93,0.45
Bombus_cryptarum_83092852_1,63.04,66.52,0.45
Bombus_lapidarius_25256637_1,80.87,80.77,0.45
Andrena_flavipes_45074705_1,84.8,86.98,0.45
Halictus_scabiosae_33086382_1,65.02,66.5,0.45
Andrena_haemorrhoa_9257626_1,83.99,85.94,0.45
Osmia_cornuta_557630_4,66.25,65.99,0.45
Anthophora_plumipes_12191275_1,67.81,69.8,0.45
Andrena_flavipes_5795371_1,79.81,81.73,0.45
Sphecodes_albilabris_69270813_1,64.16,62.41,0.45
Osmia_bicolor_42329601_1,73.73,72.93,0.45
Bombus_pratorum_26971945_1,73.92,80.74,0.45
Osmia_bicornis_26401872_1,79.59,82.86,0.45
Bombus_pascuorum_70829784_1,66.95,74.0,0.45
Anthophora_plumipes_21870754_1,78.77,83.75,0.45
Halictus_scabiosae_36269381_1,59.73,57.39,0.45
Sphecodes_albilabris_21297069_1,61.95,68.33,0.45
Andrena_cineraria_25076335_1,52.34,58.28,0.45
Osmia_bicolor_66131327_1,65.52,63.45,0.45
Andrena_bicolor_42078638_1,60.73,63.64,0.45
Bombus_lapidarius_11415085_1,77.94,79.15,0.45
Osmia_bicolor_27561083_1,74.8,77.94,0.45
Bombus_pratorum_45359905_1,71.13,74.92,0.45
Osmia_cornuta_40122155_1,68.88,68.07,0.45
Andrena_cineraria_25233849_2,2.41,3.38,0.45
Dasypoda_hirtipes_52498715_1,69.76,70.43,0.45
Osmia_bicornis_25898050_2,78.4,83.36,0.45
Anthophora_plumipes_53267_2,74.89,74.34,0.45
Anthophora_plumipes_19552427_2,72.08,70.52,0.45
Bombus_cryptarum_78899618_1,36.84,34.47,0.45
Andrena_flavipes_22781308_1,58.79,61.77,0.45
Bombus_sylvarum_36920709_1,70.1,79.15,0.45
Anthophora_plumipes_12045004_1,74.77,75.98,0.45
Andrena_bicolor_66007245_1,62.42,66.81,0.45
Andrena_vaga_40177902_2,80.85,81.95,0.45
Dasypoda_hirtipes_50866693_1,85.06,85.67,0.45
Osmia_bicolor_38799279_2,41.94,56.89,0.45
Osmia_bicornis_26708422_1,77.75,78.04,0.45
Sphecodes_albilabris_14836047_3,78.82,79.81,0.45
Bombus_cryptarum_80153097_3,71.48,71.87,0.45
Xylocopa_violacea_45468782_1,83.04,84.88,0.45
Bombus_pratorum_21447212_1,0.37,5.44,0.45
Anthidium_manicatum_15139706_1,75.71,75.34,0.45
Bombus_hypnorum_25075981_2,67.93,72.26,0.45
Osmia_cornuta_27984092_1,78.79,83.84,0.45
Bombus_hypnorum_24610615_1,64.16,61.94,0.45
Osmia_cornuta_21385026_2,75.33,74.3,0.45
Bombus_hortorum_46868324_1,76.82,79.17,0.45
Bombus_hortorum_45249504_2,71.46,73.4,0.45
Bombus_lapidarius_21671909_2,7.69,6.06,0.45
Bombus_sylvarum_61128915_1,68.03,72.89,0.45
Andrena_flavipes_41552632_1,75.01,75.23,0.45
Osmia_bicornis_21771563_1,77.57,78.61,0.45
Halictus_scabiosae_31672518_1,84.06,84.89,0.45
Andrena_cineraria_22820892_1,52.04,62.81,0.45
Sphecodes_albilabris_65351521_1,71.44,79.7,0.45
Bombus_lapidarius_25615028_3,76.48,75.78,0.45
Halictus_scabiosae_25164647_1,76.64,76.11,0.45
Bombus_pratorum_21050548_1,81.26,90.25,0.45
Anthidium_manicatum_6982928_1,79.65,79.89,0.45
Andrena_haemorrhoa_5525722_1,75.9,76.34,0.45
Bombus_terrestris_78063362_3,73.58,85.99,0.45
Bombus_hypnorum_13258468_8,47.97,51.56,0.45
Bombus_sylvarum_79899505_2,71.89,75.89,0.45
Andrena_fulva_25496035_1,68.72,69.1,0.45
Bombus_cryptarum_79887126_1,76.82,79.56,0.45
Dasypoda_hirtipes_50524329_3,82.69,82.75,0.45
Xylocopa_violacea_46615802_2,82.89,83.35,0.45
Bombus_lapidarius_9923821_1,73.99,72.79,0.45
Osmia_bicornis_26790225_1,76.68,78.25,0.45
Bombus_hypnorum_26332474_2,66.05,65.65,0.45
Xylocopa_violacea_46132602_4,53.63,55.9,0.45
Bombus_lapidarius_25303957_1,82.23,86.27,0.45
Bombus_pascuorum_68871302_1,71.01,80.88,0.45
Andrena_vaga_41440392_1,64.47,72.74,0.45
Bombus_lapidarius_13123622_1,56.91,56.71,0.45
Andrena_fulva_41623103_1,77.61,79.8,0.45
Xylocopa_violacea_45691474_1,79.48,82.14,0.45
Dasypoda_hirtipes_8437807_1,69.74,73.62,0.45
Andrena_haemorrhoa_9859243_1,78.68,81.23,0.45
Bombus_lapidarius_25327961_3,2.32,2.62,0.45
Osmia_cornuta_20751065_3,60.0,65.39,0.45
Andrena_bicolor_103816012_1,71.94,77.41,0.45
Bombus_lapidarius_25251993_1,73.29,76.43,0.45
Xylocopa_violacea_47143231_1,24.72,19.26,0.45
Bombus_hypnorum_26437269_2,56.57,54.6,0.45
Bombus_terrestris_73477478_1,67.14,70.04,0.45
Osmia_bicornis_25886939_1,78.22,78.49,0.45
Andrena_flavipes_43743858_1,54.74,65.2,0.45
Osmia_bicornis_21844212_1,73.57,72.79,0.45
Bombus_lucorum_27740711_2,79.26,86.96,0.45
Bombus_pratorum_41798445_1,73.56,73.68,0.45
Osmia_bicornis_26168729_1,75.17,76.78,0.45
Anthidium_manicatum_6985997_1,64.6,65.01,0.45
Andrena_bicolor_82551014_1,63.22,60.97,0.45
Bombus_pascuorum_68617035_1,32.92,28.2,0.45
Bombus_pascuorum_72262099_1,59.52,61.39,0.45
Sphecodes_albilabris_63951213_1,78.16,78.72,0.45
Andrena_cineraria_23613671_1,74.74,74.67,0.45
Bombus_hortorum_44739544_1,52.86,63.84,0.45
Bombus_hortorum_44365201_1,67.78,74.73,0.45
Anthidium_manicatum_12425687_1,66.79,69.37,0.45
Anthophora_plumipes_5388756_1,53.67,57.78,0.45
Osmia_bicolor_38799279_3,72.18,78.84,0.45
Osmia_bicornis_25989629_1,78.66,83.79,0.45
Dasypoda_hirtipes_1599451_1,66.15,70.79,0.45
Sphecodes_albilabris_15806090_3,58.25,64.34,0.45
Bombus_lucorum_28436335_1,83.99,84.39,0.45
Osmia_bicolor_42231237_2,78.14,79.57,0.45
Andrena_fulva_41603441_1,63.66,66.34,0.45
Andrena_fulva_24650780_1,73.74,73.94,0.45
Osmia_cornuta_24655313_1,65.25,77.12,0.45
Bombus_sylvarum_42071083_1,71.59,73.0,0.45
Xylocopa_violacea_46857060_1,81.88,82.26,0.45
Xylocopa_violacea_50691958_1,70.51,73.24,0.45
Osmia_bicornis_21885568_1,69.33,72.39,0.45
Osmia_bicolor_68630823_2,68.96,72.43,0.45
Andrena_haemorrhoa_22857077_1,67.25,74.12,0.45
Andrena_fulva_20802109_2,76.92,82.04,0.45
Anthophora_plumipes_10780704_2,74.76,77.44,0.45
Osmia_bicolor_65463597_2,79.67,81.12,0.45
Bombus_pratorum_22809604_1,54.5,59.51,0.45
Andrena_bicolor_39748872_1,75.93,77.43,0.45
Bombus_terrestris_61292946_4,71.23,73.94,0.45
Bombus_lapidarius_25673233_1,50.04,51.26,0.45
Andrena_bicolor_73877762_1,70.24,78.62,0.45
Bombus_hypnorum_26202603_3,63.12,68.94,0.45
Osmia_cornuta_29685156_1,73.79,72.71,0.45
Bombus_lapidarius_13070064_1,81.4,82.49,0.45
Andrena_cineraria_22895296_1,63.04,67.17,0.45
Bombus_terrestris_70507921_1,67.53,71.07,0.45
Anthidium_manicatum_1650190_1,70.61,74.57,0.45
Bombus_sylvarum_78613629_1,75.66,78.23,0.45
Andrena_cineraria_22749808_3,65.26,63.86,0.45
Bombus_hortorum_45476981_1,57.76,63.78,0.45
Sphecodes_albilabris_1406116_1,69.99,72.54,0.45
Osmia_bicolor_67081438_1,68.93,72.11,0.45
Bombus_hortorum_22341849_1,71.24,75.4,0.45
Anthidium_manicatum_6846545_1,81.04,80.7,0.45
Dasypoda_hirtipes_27527223_1,80.13,80.12,0.45
Bombus_pratorum_27567706_1,34.2,31.45,0.45
Bombus_sylvarum_40297855_1,64.14,69.87,0.45
Bombus_hortorum_44093380_1,64.87,64.4,0.45
Xylocopa_violacea_52462259_10,74.85,76.7,0.45
Andrena_cineraria_25636541_1,56.28,61.88,0.45
Bombus_lucorum_18594812_2,80.19,80.97,0.45
Bombus_hortorum_6779684_1,50.21,63.11,0.45
Anthophora_plumipes_9257692_1,57.49,59.36,0.45
Xylocopa_violacea_47509851_2,82.03,83.48,0.45
Andrena_bicolor_39887534_1,58.14,64.92,0.45
Bombus_hypnorum_13018081_1,0.17,2.77,0.45
Andrena_flavipes_43862385_1,75.32,77.0,0.45
Anthidium_manicatum_13076703_3,76.2,77.9,0.45
Andrena_cineraria_25670810_4,72.57,71.92,0.45
Bombus_sylvarum_39988335_1,76.84,81.84,0.45
Andrena_vaga_21486956_1,75.41,79.41,0.45
Andrena_bicolor_77445228_1,63.17,66.35,0.45
Andrena_haemorrhoa_24427420_1,78.72,79.4,0.45
Halictus_scabiosae_21318871_1,76.2,78.55,0.45
Bombus_hortorum_8403530_1,68.58,72.19,0.45
Bombus_cryptarum_45841582_1,86.94,87.51,0.45
Bombus_lucorum_27535167_1,5.44,4.14,0.45
Anthidium_manicatum_1304981_6,82.24,85.18,0.45
Dasypoda_hirtipes_29808653_1,75.62,77.16,0.45
Halictus_scabiosae_22284437_1,69.93,76.44,0.45
Halictus_scabiosae_32545143_1,77.84,83.75,0.45
Andrena_cineraria_25107582_1,74.72,75.63,0.45
Bombus_cryptarum_75990480_2,79.53,79.95,0.45
Osmia_bicolor_73411511_1,77.8,77.4,0.45
Andrena_bicolor_72391501_1,76.02,75.63,0.45
Andrena_cineraria_33979226_3,74.62,79.93,0.45
Xylocopa_violacea_52414801_1,67.62,74.49,0.45
Andrena_fulva_21321181_1,62.71,70.77,0.45
Bombus_lucorum_18535133_1,65.95,73.41,0.45
Andrena_bicolor_2799379_6,81.48,81.29,0.45
Bombus_pratorum_27515055_1,74.52,74.56,0.45
Halictus_scabiosae_28166507_1,57.06,63.17,0.45
Bombus_terrestris_54720798_1,57.65,65.73,0.45
Halictus_scabiosae_30747897_2,84.66,86.21,0.45
Xylocopa_violacea_53157262_1,49.7,64.94,0.45
Bombus_hypnorum_14209377_1,72.96,74.45,0.45
Osmia_cornuta_24728319_2,54.1,59.24,0.45
Anthophora_plumipes_21228844_2,81.71,83.12,0.45
Bombus_hypnorum_14253455_1,17.39,14.68,0.45
Halictus_scabiosae_30527082_3,81.3,80.9,0.45
Andrena_vaga_22076791_1,83.93,83.72,0.45
Bombus_pascuorum_68871893_1,74.35,78.26,0.45
Osmia_bicolor_70870899_1,52.59,52.8,0.45
Bombus_lucorum_15132562_1,74.86,75.67,0.45
Bombus_hortorum_44876954_1,6.47,6.08,0.45
Andrena_haemorrhoa_24374930_1,60.82,69.25,0.45
Bombus_hypnorum_24826343_1,76.77,77.94,0.45
Andrena_vaga_21802604_1,61.03,63.44,0.45
Osmia_bicolor_73397766_1,68.38,68.6,0.45
Bombus_sylvarum_82251804_3,59.64,60.07,0.45
Bombus_terrestris_73490987_3,73.12,77.97,0.45
Bombus_lapidarius_25734085_1,69.18,70.88,0.45
Bombus_lapidarius_21669171_1,69.8,71.35,0.45
Bombus_lucorum_18371763_1,72.03,73.84,0.45
Dasypoda_hirtipes_50665135_1,76.17,75.79,0.45
Bombus_terrestris_60039917_2,75.24,76.44,0.45
Bombus_lucorum_9293154_1,77.2,79.12,0.45
Bombus_lapidarius_21231081_1,70.69,71.82,0.45
Anthophora_plumipes_2980663_1,48.78,53.0,0.45
Andrena_vaga_41430814_1,82.12,83.12,0.45
Xylocopa_violacea_50983447_1,78.65,81.0,0.45
Bombus_sylvarum_59023273_2,74.69,79.99,0.45
Andrena_cineraria_21775997_2,75.7,78.3,0.45
Halictus_scabiosae_25686577_1,71.17,73.13,0.45
Osmia_bicornis_21361779_1,69.96,74.34,0.45
Anthophora_plumipes_5525742_1,66.1,67.15,0.45
Bombus_pratorum_42156059_1,42.47,46.61,0.45
Bombus_hypnorum_24360763_1,78.95,80.04,0.45
Bombus_cryptarum_78692537_1,72.88,74.72,0.45
Andrena_bicolor_58631640_1,70.14,77.48,0.45
Bombus_terrestris_97056086_1,62.61,64.05,0.45
Andrena_fulva_24881697_1,63.64,68.98,0.45
Bombus_cryptarum_79092935_1,69.33,77.21,0.45
Halictus_scabiosae_28354541_1,79.66,79.57,0.45
Bombus_pratorum_21906346_1,75.34,76.66,0.45
Bombus_sylvarum_78198565_1,76.98,76.59,0.45
Osmia_bicolor_42795747_7,67.51,70.32,0.45
Andrena_bicolor_82551014_3,74.22,73.47,0.45
Bombus_sylvarum_82288830_5,71.32,72.02,0.45
Bombus_lucorum_28889751_4,72.13,71.2,0.45
Bombus_hortorum_8829930_1,75.95,78.56,0.45
Anthidium_manicatum_1304981_4,71.92,78.14,0.45
Andrena_flavipes_21691969_1,39.72,49.52,0.45
Bombus_sylvarum_79524991_1,75.03,74.91,0.45
Bombus_lapidarius_21045810_2,75.03,77.57,0.45
Andrena_bicolor_104776005_1,72.5,74.47,0.45
Bombus_pratorum_26937719_1,76.33,78.06,0.45
Andrena_bicolor_20346058_1,72.97,83.3,0.45
Bombus_cryptarum_44718611_1,66.29,64.88,0.45
Andrena_vaga_58631663_1,73.31,79.66,0.45
Xylocopa_violacea_51245994_1,45.66,44.51,0.45
Bombus_pratorum_21553429_1,67.9,66.22,0.45
Bombus_cryptarum_48407391_3,76.85,81.65,0.45
Osmia_bicolor_43917985_1,76.62,78.67,0.45
Andrena_bicolor_103816167_1,59.04,65.78,0.45
Osmia_cornuta_61764_1,66.59,70.41,0.45
Bombus_cryptarum_48791095_1,61.34,74.96,0.45
Osmia_bicornis_26443792_1,79.59,79.39,0.45
Bombus_lucorum_28115438_1,74.25,76.1,0.45
Bombus_terrestris_93253422_8,75.5,76.31,0.45
Anthophora_plumipes_19902480_1,70.27,74.03,0.45
Andrena_haemorrhoa_21431997_3,41.76,41.9,0.45
Andrena_vaga_10231437_1,62.95,71.61,0.45
Bombus_sylvarum_58839175_1,81.76,83.86,0.45
Sphecodes_albilabris_24463655_1,68.93,70.85,0.45
Bombus_sylvarum_58867044_1,70.22,70.43,0.45
Andrena_vaga_53445485_1,78.72,81.25,0.45
Andrena_vaga_45706181_1,71.51,76.12,0.45
Sphecodes_albilabris_72878129_1,3.62,11.25,0.45
Anthidium_manicatum_12682975_1,67.11,67.73,0.45
Bombus_pascuorum_68871905_1,65.37,73.17,0.45
Andrena_haemorrhoa_11862212_1,81.61,83.23,0.45
Osmia_bicornis_26186749_3,82.43,82.59,0.45
Bombus_terrestris_61965586_4,69.42,72.3,0.45
Andrena_haemorrhoa_21384099_1,77.36,78.41,0.45
Halictus_scabiosae_28515165_1,72.42,74.28,0.45
Sphecodes_albilabris_69621025_1,68.76,75.22,0.45
Xylocopa_violacea_45973783_2,82.01,83.64,0.45
Bombus_hypnorum_26377599_1,81.99,82.63,0.45
Dasypoda_hirtipes_46946813_1,69.02,77.07,0.45
